2.11829436,2.800925926,0
0.513525906,1.354166667,0
0.246064496,0.486111111,0
0.246064496,0.196759259,0
0.780987315,0.196759259,0
2.653217179,2.222222222,0
5.32783127,5.405092593,0
13.35167354,12.92824074,0
13.88659636,13.50694444,0
14.15405777,13.7962963,0
14.68898059,14.08564815,0
14.956442,14.08564815,0
14.956442,13.21759259,0
14.956442,12.06018519,0
12.81675073,7.719907407,0
11.47944368,5.115740741,0
10.94452086,4.537037037,0
10.67705945,3.668981481,0
10.40959804,2.800925926,0
10.94452086,2.222222222,0
11.74690509,2.511574074,0
12.28182791,3.090277778,0
10.67705945,1.93287037,0
9.874675225,1.93287037,0
9.874675225,3.090277778,0
10.67705945,4.826388889,0
11.47944368,7.141203704,0
4.525447043,7.141203704,0
4.792908452,7.719907407,0
5.595292679,7.719907407,0
4.525447043,8.009259259,0
3.990524224,7.141203704,0
13.88659636,7.141203704,0
13.88659636,7.141203704,10
14.68898059,4.826388889,10
14.68898059,4.826388889,0
16.02628764,5.694444444,0
17.09613327,6.851851852,0
18.16597891,8.009259259,0
19.23582455,9.166666667,0
20.03820877,10.32407407,0
20.840593,11.77083333,0
21.37551582,12.92824074,0
21.64297723,14.08564815,0
20.840593,14.66435185,0
20.30567018,14.66435185,0
19.50328595,13.7962963,0
18.70090173,12.92824074,0
17.36359468,11.77083333,0
15.75882623,9.456018519,0
14.15405777,4.826388889,0
14.15405777,3.958333333,0
14.15405777,2.511574074,0
14.68898059,1.354166667,0
16.02628764,1.354166667,0
17.09613327,1.354166667,0
17.8985175,2.511574074,0
18.70090173,4.537037037,0
19.50328595,5.694444444,0
19.50328595,6.851851852,0
18.70090173,7.141203704,0
18.16597891,6.5625,0
17.36359468,5.694444444,0
17.09613327,4.247685185,0
17.36359468,3.090277778,0
19.23582455,2.511574074,0
20.03820877,3.668981481,0
21.37551582,4.247685185,0
21.91043864,4.826388889,0
22.44536145,5.405092593,0
23.51520709,5.983796296,0
24.85251414,6.5625,0
25.38743696,7.141203704,0
24.31759132,7.141203704,0
23.51520709,6.851851852,0
22.44536145,6.273148148,0
21.64297723,5.694444444,0
21.10805441,4.826388889,0
20.30567018,3.668981481,0
20.57313159,3.090277778,0
20.840593,1.354166667,0
21.37551582,1.354166667,0
21.91043864,1.354166667,0
22.17790005,1.354166667,0
22.71282286,2.511574074,0
23.51520709,3.090277778,0
24.31759132,3.668981481,0
25.11997555,3.958333333,0
